text,label
"Efter att jag köpte min elcykel på stålhästen i juli har jag pågrund av strul med batteri och bromsar tvingats besöka butiken 7ggr varav 6 gånger utan att ens få hjälp. Sedan starten har inte batteriets räckvidd på min cykel hållt vad som utlovats. Trots att det stod på hemsidan att de skulle räcka 5-7 mil har de aldrig täckt över 3 mil. Efter några veckor började batteriet krångla, de slog av sig själv när man minst anande. Ibland fick man igång de snabbt efter, ibland inte. Besökte då butiken men fick ingen hjälp på plats, tillslut träffa jag en som skulle hjälpa mig men hans skulle på semester i fyra veckor och jag fick så länge en extra laddare. 6 veckor senare fick jag tillslut ett bytt batteri efter att först ha blivit erbjuden ett gammalt man inte kunde se räckvidden på. Patetiskt. Tillslut fick jag ett helt nytt. Efter några veckor även denna gång börja batteriet krångla, besöker då butiken och får som svar att ingen på plats kunde hjälpa mig. Skulle komma tillbaka nästa dag innan 17 då ansvariga var på plats. Besökte butiken återigen dagen efter, den här gången kl. 16, men återigen var det ingen som kunde hjälpa mig. Tillslut fick jag via telefon prata med en chef som påstod att de måste få möjlighet att återgärda problemet trots att de redan har gjort de tidigare och samma problem uppstår med de nya batteriet.Lämna tillslut in cykeln men kravet att jag skulle få återkoppling dagen efter kl. 12.00. Dagen går och självklart så har Stålhösten återigen inte hållit vad de lovat och återkommit per telefon. Kassa produkter och kass kundservice. Under alla kritik. Rekommenderas ej.",0
Mycket bra tjänst,1
Snabb leverans och superbra produkt 👍,1
"Beställde underkläder ,enligt ordern ska det ta 7-14 dagar innan lev. Kommer.14e dagen får jag ett kortfattat mail att ena produkten inte finns och att den kommer att ta flera veckor innan dom kan skicka den.Ber dom återbetala mina pengar samt skicka ialf den produkten som finns fast dom inte har levt upp till sina ord enligt hemsidan.Nu har det gått ytterligare två veckor, Alltså en månad.Jag har varken fått bh  som ska va skickad eller mina pengar.Och dom svarar inte på mina mail.HANDLA INTE FRÅN DENNA SIDA!!!",0
"Spara pengar, aa visst. Dock när man är den enda som lagt bud, och budgivningen står still i en vecka utan att höra något om vad som händer. Och man försökt nå ”mäklarteamet” två gånger, så tappar man som köpare intresse för det verkar oseriöst. Vi tog därför tillbaka vårat bud. Anlita vanlig mäklare istället! Så riskerar ni inte tappa köpare, högre kostnad kanske men värt det.",0
"Var inne på Knutpunkten i Helsingborg då jag väntade på ett tåg.Såg att Mobilizera hade ett försäljningsställe i hallen. Då jag hade lite frågor om min Tre-Faktura som har blivit mycket dyrare än lovat när jag bytte telefon sist gick jag fram till dem och pratade med en säljare som heter Calle. Efter mycket snack så tog han fram mina kostnader och sade att det gick att sänka med 300:- om jag tog bort försäkringar. Försäkringar som jag absolut inte har velat ha. Dessutom så skulle jag få en Samsung surfplatta och utökad surf för endast 5:- mer i månaden. Hade bråttom till tåget så jag stoppade ner plattan i väskan och skrev under. Surfplattan var också bruten i förpackningen när jag fick den. Lite senare på kvällen ringde jag Tre och bad dem dubbelkolla mitt och min sambos abonnemang. Då visade sig att jag skulle betala 500:- mer i månaden för en surfplatta som jag inte ville ha samt att ett abonnemang till har tecknats på 24 månader!!! Jag tycker det här är vedervärdigt! Pratade med TRE som har varit väldigt bra att ha att göra med. Ringde idag också upp säljaren Calle som var ganska defensiv samt sade att förpackningen inte hade varit bruten när jag fick den. Sade till honom att jag skiter i hans snack eller billiga ursäkter, jag kommer köra 10mil enkel resa på Lördag och lämna tillbaka grejorna samt få abonnemanget annulerat. Att få kostnaderna för resan betalda är väl helt otänkbart.......Tycker mobilizera och deras säljare är lägsta klassen färsäljare som enbart är ute efter att lura folk. Vill ni på Mobilizera lösa det här på ett smidigare sätt är ni välkomna att ringa mig omgående!!!!",0
Bra produkt och bra information!,1
Var är mina böcker? De skulle finnas i lager för omgående leverans. En bok kom en vecka efter beställning. Delfakturering gjordes på fel titel och inklusive frakt trots att fraktfritt alternativ valts. De sista 3 böckerna verkar inte komma. De svarar inte på mail trots att de skriver på hemsidan att de har som mål att svara inom 24h. Som tur är hjälper Klarna till för den som valt faktura.Beställ inte från Bookoutlet.,0
"Beställde och betalade 3 bilbanor , fick 1 , var är mina pengar?",0
Mycket pålitliga och hjälpsamma,1
Jag bokar alltid med HotelSpecials. Fantastisk service och alltid bra och trevligt bemötande. Plus i kanten att de talar svenska och har bra lokalkännedom.Ända stället jag vänder mig till för att boka hotell,1
Märker ingen större skillnad på min hy sedan jag började med denna produkt. Har använt detta sedan juni förra året.,0
"Hej Asko,Tack för svar och hantering efter mitt klagomål.Ja, jag får en ny diskmaskin och hoppas på en bättre upplevelse nästa gång.Tråkigt att det behövde gå så långt.Efter klagomålet och omdömet på Trustpilot har både ni och Centralservice i Osby AB ryckt upp er. Peter var mycket trevlig och hjälpsam men Serviceteknikerna som kom för att reparera en andra gång håller inte måttet. Utan Peter som jag förklarade felet för i telefon så att han kunde tala om för de vad de skulle kontrollera hade problemet inte blivit löst.Slutet gott, allting gott men det var tråkigt att jag behövde gå så långt innan jag fick hjälp.Hoppas att framtida kunder drar nytta av att vi alla har lärt oss en läxa.Tack för att ni till slut löste ärendet!",0
Toppen företag,1
"Mycket nöjd med både ingreppet (FS-LASIK) och bemötandet från Lirema.Mycket bra bemötande på alla sätt och vis. Alltid tillgängliga både på mail och telefon, supertrevlig personal samt mycket villiga att hjälpa till. Själva ingreppet gick snabbt, smidigt och mycket bra. Rekommenderar starkt.",1
Fick en väska av rätt modell men i en färg som inte ens finns på Amazer's hemsida?! Uppskattades ändå men ett underligt fel kan man tycka.,0
Snabb leverans.,1
Jag har beställt och betalat hundfoder för tre veckor sedan men inte fått något. De svarar varken på mail eller telefon. Mitt råd: HANDLA ABSOLUT INTE AV DETTA FÖRETAG - DE BLÅSER DIG PÅ DINA PENGAR!!!,0
"Mycket dåligt bemötande! Skickat 6 mail nu utan svar. Den slutade fungera efter bara några körningar & batteriet på elscootern håller bara max 10 min. Ville returnera den efter 1,5 vecka och skrev till rull. Utan svar. Skrivit totalt 6 mail nu för svar utan att ha hört ett ord.Köp INGENTING från denna sida! 3600:- fick jag betala totalt för dom få körningar vi gjort. Helt bortkastade pengar!",0
"Väldigt dålig erfarenhet av att beställa från gymgrossisten. Beställde ett paket under black Friday, paketet returnerades automatiskt när det nådde ombud utan att jag fick reda på det - försökte hämta ut ett paket som inte fanns där. Sen sa gymgrossisten på telefon att det troligtvis var något fel på paketet (sönder eller något) och att de skulle skicka nytt så fort dom fick tillbaka det. Detta hände ej. Istället fick jag återbetalning, på fel summa. Ringde igen och blev lovad att nytt paket skulle skickas omgående, för det ursprungliga priset och att jag skulle få tillbaka resten av återbetalningen. Inget av detta har skett, summa summarum är jag back ca. 250kr och utan något paket.",0
"Lätta att kommunicera med, bra avtalad service till fast pris och inget utnyttjande av människor som är i chock/har sorg.",1
Superfin poster! Mer än nöjd!,1
"Är av allt att döma ett bluff-företag. Det går inte att nå dem. Det går inte att få fram information om vem som står bakom ""företaget"". Jag har försökt komma i kontakt med firman många gånger utan resultat för att be dem sluta spama mig.Bara det faktum att dom använder PayPal säger mycket om hur oseriösa dom är.Det går inte att hitta ett enda verifierbart fall där dom levererat det dom säljer.",0
Jag köpte en doft diffuser från Livehome. När jag fick paketen på posten saknades oljorna som jag hade beställt och betalat för. När jag påtalade detta för Livehome antydde de att jag visst hade fått oljorna. Riktigt dåligt att hantera en kund så.,0
Testerna fungerar utmärkt. Snabb leverans och bra kundbemötande o service. Mycket nöjd!,1
Beställde i början av december sju stolar och har idag 1 feb inte alla delar. Allt skickades i tre paket som jag fick vänta ca tre veckor på och hämta i olika städer varav en stad ligger 40min bort! Samtliga förpackningar var trasiga och det är reklamationen jag nu väntar på.  Jag har fått ringa otaliga gånger till postnord och deal52 vid både första omgången och vid reklamationen för annars hade ingenting alls hänt. Jag handlar ofta på nätet och tycker det är smidigt men jag kommer aldrig handla från deal52 igen och rekommenderar inte att någon annan gör det. Kompensation är inget de vill kännas vid. Tramsig nog tänkte jag köpa stolarna direkt från England men tänkte det skulle bli smidigare med ett Svenskt företag. Senare kom det fram att deal52 beställt stolarna från samma engelska företag jag tänk köpa från. Hade jag köpt från dem direkt hade det blivit billigare och antagligen betydligt smidigare.,0
Det har inte varit något allvarligt som hänt här menBrandlarmet har gått och ni har ringt upp och kollat direkt,1
"Bra service, smidigt med biljetter",1
"Betalade Secret escapes för en hotellnatt i Dubai 2 mån innan avfärd. Vid ankomst till hotellet fanns vi inbokade, men de hade ännu inte fått pengarna från Secret ( vilket var vanligt. De hade ca 30 ärenden) så jag fick bet hotelnatten en gång till vid utcheckningen. Detta trots att secret efter kontakt sagt att allt var löst. Har efter 2.5 mån och mängder med mejl samt skickade kvitton inte fått tillbaka pengarna.",0
Supernöjd. Snabb leverans och väldigt fina beslag.,1
"Hej! Den 7/4 avbokades min resa, och idag kom återbetalningen, så misströsta inte pengarna kommer. I mitt fall en bankgiro blankett så nu måste jag till ""min"" bank för att lösa in den, varför blev det så? Betalade min resa med bank kortet.Bokar resa i vinter om allt är ok.Med vänliga hälsningarLeif.",1
"Jag har beställt en massage bänk och betalat den, men inte fått någon bekräftelse av min order. Har kontaktat firman vid fyra tillfällen, men får bara autosvar tillbaka.Är det bara dålig service eller tänker de behålla pengarna utan att leverera",0
"Padelspecialisten har blivit min go-to butik för att köpa padelprylar, snabb leverans, grymma priser och bra hemsida. Rekommenderas starkt!",1
Leverans som avtalat. Bra emballerat och inga skador.,1
Absolut sämsta mobilföretag jag haft!!!Omöjligt att ringa till .Omöjligt att byta kortnummer för betalning.Kan endast varna för dessa bluffmakare.Betyg noll stjärnor.,0
"Snabbt,bra!",1
"Fortsätter på den inslagna banan med missnöje och fortsatt usel kundtjänst. Fick till slut ett meddelandd på facebook messenger den 28:e december efter mitt senaste omdöme här. Skickade in bilder på hur grävningen var gjord fram till altanen och att vi har en slang som sticker upp ur rabatten. Kundtjänst skulle då se om det kunde åtgärdas ""inom kort"".Försöker återigen att få kontakt för att återkoppling är inte paradgrejen de sysslar med och skrev till dem igen 11:e januari på messenger, inget svar på det än men av en slump noterade jag att det hade blivit läst det jag skrivit under samma vecka men inte någonting i informationsväg som svar. Så de har läst men inte återkopplat i ett aktivt ärende vilket är oehört dåligt och det pyttelilla förtroende jag faktiskt hade för företaget är nu helt borta.Kort sammanfattning: Ledtiderna fortsätter snitta MINST 3 veckor för att få svar om det ens blir besvarat på messenger, mailen jag har skickat är fortfarande obesvarade och kundtjänsteb läser tydligen på messenger men skiter i att svara.Så kundtjänsten är fortsatt dålig, bedrövlig eller väljer helt enkelt att skita i kunderna som skriver och jag börjar undra om det finns belägg för påståendet som någon annan gjorde är att en stor del av positiva omdömena är manipulerade på något sätt.",0
